iter	Passed	Remaining
1490	1050116	5992919
1491	1050821	5992215
1492	1051538	5991587
1493	1052250	5990927
1494	1052969	5990304
1495	1053685	5989667
1496	1054393	5988982
1497	1055113	5988368
1498	1055819	5987671
1499	1056525	5986975
1500	1057240	5986334
1501	1057947	5985644
1502	1058649	5984926
1503	1059364	5984279
1504	1060065	5983560
1505	1060783	5982934
1506	1061496	5982276
1507	1062208	5981615
1508	1062925	5980979
1509	1063630	5980279
1510	1064343	5979626
1511	1065055	5978964
1512	1065787	5978410
1513	1066503	5977773
1514	1067228	5977184
1515	1067938	5976508
1516	1068645	5975817
1517	1069366	5975207
1518	1070066	5974480
1519	1070762	5973724
1520	1071501	5973214
1521	1072216	5972571
1522	1072932	5971930
1523	1073635	5971217
1524	1074333	5970474
1525	1075064	5969920
1526	1075757	5969149
1527	1076476	5968524
1528	1077200	5967931
1529	1077916	5967290
1530	1078630	5966636
1531	1079342	5965971
1532	1080050	5965288
1533	1080763	5964630
1534	1081470	5963939
1535	1082175	5963235
1536	1082892	5962599
1537	1083605	5961943
1538	1084316	5961276
1539	1085032	5960633
1540	1085752	5960010
1541	1086450	5959272
1542	1087168	5958641
1543	1087887	5958018
1544	1088595	5957330
1545	1089305	5956655
1546	1090010	5955950
1547	1090728	5955323
1548	1091440	5954656
1549	1092147	5953966
1550	1092859	5953302
1551	1093569	5952625
1552	1094285	5951982
1553	1095009	5951384
1554	1095711	5950664
1555	1096420	5949982
1556	1097121	5949261
1557	1097835	5948604
1558	1098526	5947825
1559	1099258	5947267
1560	1099973	5946623
1561	1100681	5945935
1562	1101395	5945282
1563	1102114	5944653
1564	1102819	5943948
1565	1103534	5943301
1566	1104242	5942613
1567	1104951	5941930
1568	1105668	5941295
1569	1106381	5940636
1570	1107094	5939974
1571	1107788	5939212
1572	1108514	5938622
1573	1109212	5937879
1574	1109943	5937316
1575	1110647	5936608
1576	1111359	5935941
1577	1112067	5935256
1578	1112775	5934567
1579	1113482	5933876
1580	1114196	5933220
1581	1114912	5932576
1582	1115624	5931908
1583	1116330	5931208
1584	1117046	5930566
1585	1117778	5930006
1586	1118504	5929412
1587	1119226	5928797
1588	1119959	5928241
1589	1120672	5927583
1590	1121391	5926951
1591	1122113	5926340
1592	1122836	5925727
1593	1123554	5925092
1594	1124269	5924439
1595	1124979	5923766
1596	1125699	5923136
1597	1126402	5922421
1598	1127125	5921817
1599	1127832	5921119
1600	1128531	5920383
1601	1129255	5919782
1602	1129968	5919116
1603	1130690	5918503
1604	1131411	5917882
1605	1132131	5917254
1606	1132809	5916411
1607	1133513	5915697
1608	1134237	5915093
1609	1134954	5914451
1610	1135670	5913803
1611	1136376	5913107
1612	1137099	5912496
1613	1137822	5911885
1614	1138539	5911242
1615	1139242	5910525
1616	1139970	5909940
1617	1140685	5909285
1618	1141388	5908572
1619	1142092	5907863
1620	1142800	5907169
1621	1143511	5906496
1622	1144218	5905801
1623	1144936	5905163
1624	1145658	5904550
1625	1146374	5903899
1626	1147093	5903264
1627	1147808	5902612
1628	1148528	5901983
1629	1149232	5901274
1630	1149955	5900662
1631	1150683	5900074
1632	1151404	5899451
1633	1152111	5898752
1634	1152832	5898129
1635	1153547	5897477
1636	1154262	5896820
1637	1154980	5896183
1638	1155696	5895531
1639	1156406	5894850
1640	1157120	5894190
1641	1157814	5893432
1642	1158532	5892789
1643	1159250	5892153
1644	1159966	5891499
1645	1160709	5890987
1646	1161423	5890328
1647	1162147	5889718
1648	1162866	5889081
1649	1163591	5888476
1650	1164302	5887801
1651	1165021	5887168
1652	1165749	5886575
1653	1166471	5885954
1654	1167187	5885304
1655	1167910	5884691
1656	1168619	5884003
1657	1169336	5883356
1658	1170055	5882722
1659	1170777	5882101
1660	1171481	5881386
1661	1172199	5880746
1662	1172921	5880126
1663	1173638	5879477
1664	1174344	5878774
1665	1175053	5878087
1666	1175773	5877455
1667	1176479	5876755
1668	1177188	5876068
1669	1177892	5875355
1670	1178582	5874575
1671	1179299	5873926
1672	1179997	5873186
1673	1180709	5872513
1674	1181432	5871894
1675	1182141	5871208
1676	1182855	5870545
1677	1183570	5869891
1678	1184266	5869139
1679	1184989	5868521
1680	1185721	5867943
1681	1186406	5867138
1682	1187100	5866380
1683	1187810	5865694
1684	1188531	5865067
1685	1189245	5864405
1686	1189943	5863661
1687	1190642	5862924
1688	1191349	5862229
1689	1192059	5861549
1690	1192766	5860849
1691	1193484	5860204
1692	1194199	5859548
1693	1194911	5858872
1694	1195615	5858164
1695	1196319	5857452
1696	1197041	5856828
1697	1197772	5856246
1698	1198475	5855529
1699	1199193	5854887
1700	1199899	5854185
1701	1200606	5853484
1702	1201315	5852796
1703	1202032	5852146
1704	1202757	5851536
1705	1203482	5850926
1706	1204186	5850218
1707	1204889	5849497
1708	1205603	5848834
1709	1206309	5848132
1710	1207039	5847544
1711	1207752	5846877
1712	1208460	5846184
1713	1209171	5845503
1714	1209879	5844812
1715	1210590	5844134
1716	1211295	5843426
1717	1211993	5842684
1718	1212707	5842020
1719	1213410	5841300
1720	1214106	5840551
1721	1214838	5839974
1722	1215549	5839295
1723	1216267	5838647
1724	1216967	5837916
1725	1217662	5837162
1726	1218389	5836558
1727	1219105	5835902
1728	1219813	5835210
1729	1220515	5834487
1730	1221212	5833740
1731	1221916	5833030
1732	1222614	5832289
1733	1223335	5831656
1734	1224053	5831009
1735	1224767	5830345
1736	1225488	5829711
1737	1226205	5829062
1738	1226923	5828415
1739	1227626	5827696
1740	1228336	5827013
1741	1229046	5826330
1742	1229741	5825575
1743	1230461	5824937
1744	1231171	5824253
1745	1231873	5823529
1746	1232565	5822758
1747	1233290	5822145
1748	1233998	5821453
1749	1234711	5820783
1750	1235413	5820061
1751	1236124	5819382
1752	1236830	5818677
1753	1237528	5817937
1754	1238238	5817252
1755	1238942	5816539
1756	1239658	5815880
1757	1240371	5815212
1758	1241089	5814562
1759	1241795	5813862
1760	1242505	5813178
1761	1243216	5812497
1762	1243926	5811812
1763	1244654	5811208
1764	1245362	5810513
1765	1246075	5809843
1766	1246784	5809155
1767	1247498	5808486
1768	1248207	5807797
1769	1248917	5807112
1770	1249606	5806332
1771	1250325	5805685
1772	1251041	5805031
1773	1251756	5804369
1774	1252473	5803714
1775	1253195	5803085
1776	1253903	5802390
1777	1254631	5801790
1778	1255341	5801102
1779	1256048	5800402
1780	1256742	5799644
1781	1257462	5799002
1782	1258172	5798320
1783	1258896	5797699
1784	1259617	5797062
1785	1260333	5796406
1786	1261039	5795701
1787	1261760	5795065
1788	1262476	5794405
1789	1263187	5793725
1790	1263887	5792993
1791	1264604	5792342
1792	1265308	5791626
1793	1266001	5790864
1794	1266726	5790243
1795	1267437	5789563
1796	1268142	5788854
1797	1268862	5788215
1798	1269576	5787544
1799	1270294	5786898
1800	1271020	5786283
1801	1271734	5785617
1802	1272434	5784883
1803	1273123	5784103
1804	1273821	5783362
1805	1274531	5782673
1806	1275223	5781906
1807	1275936	5781234
1808	1276655	5780587
1809	1277355	5779855
1810	1278096	5779312
1811	1278823	5778700
1812	1279547	5778077
1813	1280281	5777497
1814	1281013	5776911
1815	1281750	5776345
1816	1282475	5775725
1817	1283195	5775087
1818	1283955	5774621
1819	1284793	5774510
1820	1285666	5774557
1821	1286486	5774360
1822	1287401	5774590
1823	1288370	5775063
1824	1289393	5775778
1825	1290370	5776279
1826	1291310	5776618
1827	1292210	5776773
1828	1293107	5776919
1829	1294048	5777254
1830	1294971	5777512
1831	1295968	5778093
1832	1296884	5778317
1833	1297748	5778306
1834	1298627	5778363
1835	1299418	5778025
1836	1300164	5777486
1837	1300916	5776976
1838	1301637	5776325
1839	1302369	5775724
1840	1303109	5775162
1841	1303847	5774585
1842	1304592	5774040
1843	1305320	5773422
1844	1306074	5772919
1845	1306823	5772392
1846	1307549	5771766
1847	1308293	5771215
1848	1309054	5770741
1849	1309802	5770212
1850	1310558	5769715
1851	1311349	5769373
1852	1312127	5768969
1853	1312885	5768481
1854	1313647	5768011
1855	1314406	5767525
1856	1315158	5767010
1857	1315912	5766501
1858	1316663	5765981
1859	1317423	5765498
1860	1318150	5764872
1861	1318893	5764317
1862	1319676	5763931
1863	1320424	5763397
1864	1321156	5762792
1865	1321902	5762248
1866	1322640	5761667
1867	1323378	5761087
1868	1324116	5760510
1869	1324845	5759890
1870	1325602	5759390
1871	1326439	5759239
1872	1327346	5759392
1873	1328275	5759638
1874	1329247	5760072
1875	1330167	5760279
1876	1331002	5760114
1877	1331839	5759956
1878	1332669	5759771
1879	1333481	5759506
1880	1334204	5758853
1881	1334938	5758252
1882	1335718	5757848
1883	1336479	5757361
1884	1337213	5756755
1885	1337954	5756182
1886	1338694	5755606
1887	1339429	5755005
1888	1340146	5754331
1889	1340885	5753746
1890	1341602	5753068
1891	1342325	5752417
1892	1343064	5751833
1893	1343806	5751266
1894	1344538	5750650
1895	1345256	5749978
1896	1345982	5749340
1897	1346707	5748695
1898	1347436	5748068
1899	1348171	5747466
1900	1348894	5746814
1901	1349623	5746188
1902	1350353	5745567
1903	1351077	5744918
1904	1351798	5744257
1905	1352570	5743812
1906	1353288	5743137
1907	1354016	5742504
1908	1354759	5741935
1909	1355486	5741300
1910	1356209	5740647
1911	1356934	5740004
1912	1357668	5739395
1913	1358416	5738850
1914	1359136	5738182
1915	1359866	5737556
1916	1360598	5736939
1917	1361355	5736431
1918	1362108	5735901
1919	1362833	5735256
1920	1363558	5734613
1921	1364298	5734029
1922	1365019	5733367
1923	1365782	5732879
1924	1366545	5732390
1925	1367414	5732348
1926	1368197	5731946
1927	1369037	5731779
1928	1369928	5731825
1929	1370726	5731481
1930	1371466	5730895
1931	1372180	5730201
1932	1372918	5729610
1933	1373662	5729037
1934	1374415	5728506
1935	1375141	5727863
1936	1375886	5727295
1937	1376614	5726657
1938	1377346	5726038
1939	1378052	5725309
1940	1378772	5724640
1941	1379505	5724024
1942	1380230	5723374
1943	1380968	5722777
1944	1381697	5722144
1945	1382414	5721462
1946	1383131	5720779
1947	1383857	5720133
1948	1384573	5719447
1949	1385304	5718821
1950	1386013	5718105
1951	1386740	5717461
1952	1387466	5716815
1953	1388187	5716148
1954	1388894	5715426
1955	1389610	5714738
1956	1390330	5714068
1957	1391052	5713403
1958	1391778	5712756
1959	1392517	5712165
1960	1393236	5711487
1961	1393963	5710845
1962	1394675	5710139
1963	1395401	5709494
1964	1396125	5708840
1965	1396853	5708200
1966	1397587	5707583
1967	1398292	5706853
1968	1399025	5706232
1969	1399727	5705486
1970	1400428	5704739
1971	1401163	5704129
1972	1401889	5703480
1973	1402607	5702798
1974	1403333	5702151
1975	1404067	5701535
1976	1404792	5700885
1977	1405522	5700254
1978	1406249	5699611
1979	1406960	5698898
1980	1407682	5698237
1981	1408393	5697528
1982	1409109	5696836
1983	1409839	5696205
1984	1410557	5695526
1985	1411282	5694872
1986	1412000	5694193
1987	1412718	5693511
1988	1413446	5692869
1989	1414147	5692120
1990	1414870	5691462
1991	1415592	5690797
1992	1416327	5690183
1993	1417050	5689521
1994	1417768	5688838
1995	1418525	5688317
1996	1419256	5687687
1997	1419994	5687086
1998	1420708	5686387
1999	1421445	5685782
2000	1422171	5685130
2001	1422894	5684469
2002	1423633	5683871
2003	1424359	5683223
2004	1425096	5682618
2005	1425820	5681958
2006	1426551	5681327
2007	1427285	5680711
2008	1428010	5680057
2009	1428746	5679445
2010	1429471	5678791
2011	1430200	5678151
2012	1430918	5677469
2013	1431649	5676838
2014	1432379	5676204
2015	1433109	5675567
2016	1433831	5674903
2017	1434555	5674241
2018	1435277	5673575
2019	1435996	5672897
2020	1436716	5672222
2021	1437453	5671616
2022	1438191	5671011
2023	1438915	5670351
2024	1439641	5669701
2025	1440359	5669017
2026	1441093	5668395
2027	1441819	5667744
2028	1442532	5667040
2029	1443265	5666417
2030	1443993	5665771
2031	1444733	5665175
2032	1445456	5664509
2033	1446186	5663874
2034	1446914	5663229
2035	1447635	5662559
2036	1448363	5661915
2037	1449101	5661307
2038	1449836	5660689
2039	1450576	5660092
2040	1451302	5659439
2041	1452024	5658770
2042	1452753	5658130
2043	1453464	5657418
2044	1454199	5656798
2045	1454910	5656087
2046	1455633	5655424
2047	1456360	5654774
2048	1457091	5654142
2049	1457814	5653474
2050	1458541	5652827
2051	1459273	5652195
2052	1459988	5651500
2053	1460713	5650842
2054	1461438	5650184
2055	1462166	5649537
2056	1462901	5648919
2057	1463617	5648227
2058	1464352	5647607
2059	1465062	5646889
2060	1465815	5646340
2061	1466546	5645705
2062	1467277	5645070
2063	1468000	5644405
2064	1468726	5643751
2065	1469446	5643073
2066	1470166	5642395
2067	1470885	5641712
2068	1471601	5641020
2069	1472317	5640327
2070	1473018	5639576
2071	1473745	5638924
2072	1474480	5638303
2073	1475258	5637849
2074	1476172	5637911
2075	1476979	5637565
2076	1477747	5637069
2077	1478518	5636586
2078	1479245	5635931
2079	1479968	5635263
2080	1480686	5634578
2081	1481411	5633915
2082	1482145	5633290
2083	1482863	5632605
2084	1483574	5631891
2085	1484308	5631264
2086	1485007	5630504
2087	1485724	5629815
2088	1486451	5629161
2089	1487169	5628474
2090	1487897	5627826
2091	1488615	5627137
2092	1489323	5626412
2093	1490031	5625689
2094	1490771	5625084
2095	1491562	5624668
2096	1492325	5624153
2097	1493060	5623530
2098	1493794	5622901
2099	1494517	5622233
2100	1495252	5621608
2101	1495972	5620926
2102	1496702	5620284
2103	1497440	5619672
2104	1498177	5619055
2105	1498893	5618358
2106	1499601	5617633
2107	1500334	5617002
2108	1501077	5616406
2109	1501820	5615813
2110	1502572	5615248
2111	1503290	5614563
2112	1504025	5613938
2113	1504749	5613271
2114	1505495	5612688
2115	1506212	5611993
2116	1506940	5611342
2117	1507668	5610690
2118	1508378	5609971
2119	1509116	5609359
2120	1509838	5608683
2121	1510557	5607998
2122	1511275	5607310
2123	1511999	5606642
2124	1512720	5605964
2125	1513465	5605376
2126	1514214	5604801
2127	1514938	5604133
2128	1515665	5603477
2129	1516384	5602791
2130	1517114	5602144
2131	1517846	5601509
2132	1518560	5600803
2133	1519288	5600150
2134	1520008	5599467
2135	1520720	5598758
2136	1521429	5598035
2137	1522175	5597449
2138	1522925	5596875
2139	1523642	5596180
2140	1524373	5595539
2141	1525105	5594901
2142	1525854	5594326
2143	1526584	5593677
2144	1527310	5593018
2145	1528024	5592313
2146	1528741	5591620
2147	1529462	5590938
2148	1530193	5590299
2149	1530907	5589590
2150	1531627	5588908
2151	1532344	5588214
2152	1533083	5587601
2153	1533816	5586966
2154	1534559	5586366
2155	1535268	5585643
2156	1536055	5585203
2157	1536801	5584614
2158	1537520	5583927
2159	1538243	5583255
2160	1538997	5582692
2161	1539746	5582114
2162	1540471	5581449
2163	1541203	5580809
2164	1541937	5580176
2165	1542667	5579528
2166	1543380	5578817
2167	1544110	5578168
2168	1544835	5577503
2169	1545550	5576801
2170	1546263	5576092
2171	1546972	5575370
2172	1547688	5574670
2173	1548430	5574066
2174	1549203	5573571
2175	1550022	5573241
2176	1550848	5572938
2177	1551698	5572721
2178	1552534	5572451
2179	1553360	5572148
2180	1554196	5571874
2181	1555016	5571548
2182	1555762	5570954
2183	1556466	5570211
2184	1557179	5569499
2185	1557879	5568741
2186	1558582	5567995
2187	1559311	5567339
2188	1560004	5566559
2189	1560720	5565857
2190	1561430	5565136
2191	1562144	5564427
2192	1562859	5563721
2193	1563570	5563002
2194	1564286	5562304
2195	1564994	5561572
2196	1565700	5560836
2197	1566404	5560095
2198	1567111	5559360
2199	1567810	5558600
2200	1568508	5557838
2201	1569214	5557098
2202	1569912	5556337
2203	1570633	5555653
2204	1571353	5554964
2205	1572085	5554322
2206	1572809	5553650
2207	1573515	5552914
2208	1574232	5552214
2209	1574944	5551500
2210	1575661	5550803
2211	1576416	5550241
2212	1577138	5549559
2213	1577894	5549001
2214	1578631	5548372
2215	1579363	5547729
2216	1580087	5547055
2217	1580797	5546333
2218	1581526	5545675
2219	1582261	5545041
2220	1582983	5544362
2221	1583711	5543702
2222	1584431	5543014
2223	1585155	5542341
2224	1585862	5541608
2225	1586592	5540958
2226	1587321	5540300
2227	1588028	5539566
2228	1588745	5538868
2229	1589457	5538156
2230	1590185	5537496
2231	1590975	5537049
2232	1591749	5536550
2233	1592495	5535952
2234	1593211	5535252
2235	1593930	5534561
2236	1594672	5533947
2237	1595398	5533280
2238	1596134	5532647
2239	1596855	5531963
2240	1597581	5531295
2241	1598297	5530594
2242	1599008	5529874
2243	1599723	5529167
2244	1600438	5528464
2245	1601152	5527752
2246	1601875	5527075
2247	1602614	5526452
2248	1603340	5525786
2249	1604059	5525092
2250	1604787	5524431
2251	1605517	5523780
2252	1606251	5523136
2253	1606968	5522438
2254	1607676	5521709
2255	1608393	5521010
2256	1609132	5520386
2257	1609837	5519648
2258	1610564	5518983
2259	1611288	5518306
2260	1612017	5517648
2261	1612734	5516949
2262	1613461	5516284
2263	1614182	5515599
2264	1614901	5514905
2265	1615621	5514218
2266	1616331	5513494
2267	1617058	5512829
2268	1617778	5512141
2269	1618494	5511435
2270	1619210	5510733
2271	1619931	5510050
